date,time,datetime,Tb,ID,Sample_nr
13/06/2023,07:41:22,13/06/2023 07:41,35.78,H040,
13/06/2023,07:56:23,13/06/2023 07:56,35.55,H040,
13/06/2023,08:11:24,13/06/2023 08:11,35.72,H040,
13/06/2023,08:26:25,13/06/2023 08:26,36.31,H040,
13/06/2023,08:41:25,13/06/2023 08:41,36.91,H040,
13/06/2023,08:56:25,13/06/2023 08:56,36.86,H040,
13/06/2023,09:11:24,13/06/2023 09:11,36.52,H040,
13/06/2023,09:26:24,13/06/2023 09:26,36.72,H040,
13/06/2023,09:41:24,13/06/2023 09:41,36.34,H040,
13/06/2023,09:56:25,13/06/2023 09:56,35.49,H040,
13/06/2023,10:11:25,13/06/2023 10:11,34.93,H040,
13/06/2023,10:26:25,13/06/2023 10:26,34.97,H040,
13/06/2023,10:41:25,13/06/2023 10:41,35.07,H040,
13/06/2023,10:56:26,13/06/2023 10:56,34.69,H040,
13/06/2023,11:11:26,13/06/2023 11:11,34.32,H040,
13/06/2023,11:26:27,13/06/2023 11:26,34.04,H040,
13/06/2023,11:41:27,13/06/2023 11:41,34.81,H040,
13/06/2023,11:56:28,13/06/2023 11:56,34.62,H040,
13/06/2023,12:11:28,13/06/2023 12:11,35.88,H040,
13/06/2023,12:26:29,13/06/2023 12:26,35.4,H040,
13/06/2023,12:41:29,13/06/2023 12:41,35.22,H040,
13/06/2023,12:56:30,13/06/2023 12:56,34.68,H040,
13/06/2023,13:11:30,13/06/2023 13:11,34.23,H040,
13/06/2023,13:26:31,13/06/2023 13:26,34.6,H040,
13/06/2023,13:41:31,13/06/2023 13:41,34.37,H040,
13/06/2023,13:56:32,13/06/2023 13:56,34.27,H040,
13/06/2023,14:11:32,13/06/2023 14:11,36.31,H040,
13/06/2023,14:26:33,13/06/2023 14:26,36.71,H040,
13/06/2023,14:41:33,13/06/2023 14:41,36.39,H040,
13/06/2023,14:56:34,13/06/2023 14:56,36.23,H040,
13/06/2023,15:11:34,13/06/2023 15:11,35.7,H040,
13/06/2023,15:26:35,13/06/2023 15:26,35.64,H040,
13/06/2023,15:41:35,13/06/2023 15:41,35.47,H040,
13/06/2023,15:56:36,13/06/2023 15:56,35.56,H040,
13/06/2023,16:11:36,13/06/2023 16:11,35.22,H040,
13/06/2023,16:26:36,13/06/2023 16:26,35.4,H040,
13/06/2023,16:41:36,13/06/2023 16:41,35.55,H040,
13/06/2023,16:56:36,13/06/2023 16:56,35.74,H040,
13/06/2023,17:11:36,13/06/2023 17:11,37.01,H040,
13/06/2023,17:26:35,13/06/2023 17:26,37,H040,
13/06/2023,17:41:35,13/06/2023 17:41,36.28,H040,
13/06/2023,17:56:35,13/06/2023 17:56,35.97,H040,
13/06/2023,18:11:36,13/06/2023 18:11,35.48,H040,
13/06/2023,18:26:36,13/06/2023 18:26,34.79,H040,
13/06/2023,18:41:36,13/06/2023 18:41,34.45,H040,
13/06/2023,18:56:37,13/06/2023 18:56,36.16,H040,
13/06/2023,19:11:37,13/06/2023 19:11,36.76,H040,
13/06/2023,19:26:36,13/06/2023 19:26,36.64,H040,
13/06/2023,19:41:36,13/06/2023 19:41,36.8,H040,
13/06/2023,19:56:35,13/06/2023 19:56,36.46,H040,
13/06/2023,20:11:36,13/06/2023 20:11,36.34,H040,
13/06/2023,20:26:35,13/06/2023 20:26,36.82,H040,
13/06/2023,20:41:36,13/06/2023 20:41,36.15,H040,
13/06/2023,20:56:36,13/06/2023 20:56,35.34,H040,
13/06/2023,21:11:37,13/06/2023 21:11,34.68,H040,
13/06/2023,21:26:38,13/06/2023 21:26,34.52,H040,
13/06/2023,21:41:39,13/06/2023 21:41,34.03,H040,
13/06/2023,21:56:39,13/06/2023 21:56,36.37,H040,
13/06/2023,22:11:38,13/06/2023 22:11,36.87,H040,
13/06/2023,22:26:38,13/06/2023 22:26,36.55,H040,
13/06/2023,22:41:37,13/06/2023 22:41,37.08,H040,
13/06/2023,22:56:35,13/06/2023 22:56,37.37,H040,
13/06/2023,23:11:35,13/06/2023 23:11,35.85,H040,
13/06/2023,23:26:35,13/06/2023 23:26,36.52,H040,
13/06/2023,23:41:34,13/06/2023 23:41,36.13,H040,
13/06/2023,23:56:35,13/06/2023 23:56,35.42,H040,
14/06/2023,00:11:35,14/06/2023 00:11,34.95,H040,
14/06/2023,00:26:35,14/06/2023 00:26,34.84,H040,
14/06/2023,00:41:36,14/06/2023 00:41,34.66,H040,
14/06/2023,00:56:37,14/06/2023 00:56,34.31,H040,
14/06/2023,01:11:37,14/06/2023 01:11,36.29,H040,
14/06/2023,01:26:37,14/06/2023 01:26,36.25,H040,
14/06/2023,01:41:38,14/06/2023 01:41,36.51,H040,
14/06/2023,01:56:38,14/06/2023 01:56,36.21,H040,
14/06/2023,02:11:38,14/06/2023 02:11,36.37,H040,
14/06/2023,02:26:38,14/06/2023 02:26,35.77,H040,
14/06/2023,02:41:40,14/06/2023 02:41,34.76,H040,
14/06/2023,02:56:41,14/06/2023 02:56,34.27,H040,
14/06/2023,03:11:42,14/06/2023 03:11,33.61,H040,
14/06/2023,03:26:40,14/06/2023 03:26,33.32,H040,
14/06/2023,03:41:38,14/06/2023 03:41,33.42,H040,
14/06/2023,03:56:36,14/06/2023 03:56,33.79,H040,
14/06/2023,04:11:38,14/06/2023 04:11,33.38,H040,
14/06/2023,04:26:33,14/06/2023 04:26,36.03,H040,
14/06/2023,04:41:33,14/06/2023 04:41,35.43,H040,
14/06/2023,04:56:33,14/06/2023 04:56,34.68,H040,
14/06/2023,05:11:34,14/06/2023 05:11,34.39,H040,
14/06/2023,05:26:35,14/06/2023 05:26,34.6,H040,
14/06/2023,05:41:36,14/06/2023 05:41,34.77,H040,
14/06/2023,05:56:36,14/06/2023 05:56,34.34,H040,
14/06/2023,06:11:36,14/06/2023 06:11,35.75,H040,
14/06/2023,06:26:36,14/06/2023 06:26,35.16,H040,
14/06/2023,06:41:36,14/06/2023 06:41,34.55,H040,
14/06/2023,06:56:38,14/06/2023 06:56,33.99,H040,
14/06/2023,07:11:39,14/06/2023 07:11,33.48,H040,
14/06/2023,07:26:41,14/06/2023 07:26,33.51,H040,
14/06/2023,07:41:43,14/06/2023 07:41,34.3,H040,
14/06/2023,07:56:44,14/06/2023 07:56,34.37,H040,
14/06/2023,08:11:46,14/06/2023 08:11,33.77,H040,
14/06/2023,08:26:47,14/06/2023 08:26,34.05,H040,
14/06/2023,08:41:48,14/06/2023 08:41,33.72,H040,
14/06/2023,08:56:50,14/06/2023 08:56,33.87,H040,
14/06/2023,09:11:51,14/06/2023 09:11,34.05,H040,
14/06/2023,09:26:52,14/06/2023 09:26,34.62,H040,
14/06/2023,09:41:53,14/06/2023 09:41,34.96,H040,
14/06/2023,09:56:54,14/06/2023 09:56,34.38,H040,
14/06/2023,10:11:54,14/06/2023 10:11,34.01,H040,
14/06/2023,10:26:55,14/06/2023 10:26,33.61,H040,
14/06/2023,10:41:55,14/06/2023 10:41,34.8,H040,
14/06/2023,10:56:56,14/06/2023 10:56,33.88,H040,
14/06/2023,11:11:56,14/06/2023 11:11,33.16,H040,
14/06/2023,11:26:57,14/06/2023 11:26,33.02,H040,
14/06/2023,11:41:57,14/06/2023 11:41,33.06,H040,
14/06/2023,11:56:56,14/06/2023 11:56,32.79,H040,
14/06/2023,12:11:56,14/06/2023 12:11,34.25,H040,
14/06/2023,12:26:55,14/06/2023 12:26,35,H040,
14/06/2023,12:41:56,14/06/2023 12:41,35.59,H040,
14/06/2023,12:56:56,14/06/2023 12:56,35.15,H040,
14/06/2023,13:11:57,14/06/2023 13:11,35.03,H040,
14/06/2023,13:26:57,14/06/2023 13:26,34.71,H040,
14/06/2023,13:41:58,14/06/2023 13:41,34.71,H040,
14/06/2023,13:56:58,14/06/2023 13:56,34.48,H040,
14/06/2023,14:11:59,14/06/2023 14:11,34.47,H040,
14/06/2023,14:26:59,14/06/2023 14:26,34.9,H040,
14/06/2023,14:42:00,14/06/2023 14:42,34.88,H040,
14/06/2023,14:57:00,14/06/2023 14:57,34.45,H040,
14/06/2023,15:12:01,14/06/2023 15:12,34.01,H040,
14/06/2023,15:27:02,14/06/2023 15:27,33.96,H040,
14/06/2023,15:42:03,14/06/2023 15:42,34.37,H040,
14/06/2023,15:57:05,14/06/2023 15:57,33.52,H040,
14/06/2023,16:12:02,14/06/2023 16:12,35.04,H040,
14/06/2023,16:27:03,14/06/2023 16:27,34.59,H040,
14/06/2023,16:42:03,14/06/2023 16:42,34.62,H040,
14/06/2023,16:57:04,14/06/2023 16:57,34.47,H040,
14/06/2023,17:12:04,14/06/2023 17:12,35.93,H040,
14/06/2023,17:27:04,14/06/2023 17:27,35.45,H040,
14/06/2023,17:42:05,14/06/2023 17:42,34.51,H040,
14/06/2023,17:57:06,14/06/2023 17:57,34.14,H040,
14/06/2023,18:12:08,14/06/2023 18:12,34.22,H040,
14/06/2023,18:27:09,14/06/2023 18:27,35.55,H040,
14/06/2023,18:42:09,14/06/2023 18:42,36.06,H040,
14/06/2023,18:57:09,14/06/2023 18:57,36.39,H040,
14/06/2023,19:12:09,14/06/2023 19:12,36.33,H040,
14/06/2023,19:27:10,14/06/2023 19:27,36.28,H040,
14/06/2023,19:42:10,14/06/2023 19:42,35.95,H040,
14/06/2023,19:57:10,14/06/2023 19:57,35.48,H040,
14/06/2023,20:12:10,14/06/2023 20:12,35.18,H040,
14/06/2023,20:27:11,14/06/2023 20:27,34.66,H040,
14/06/2023,20:42:11,14/06/2023 20:42,34.04,H040,
14/06/2023,20:57:11,14/06/2023 20:57,35.9,H040,
14/06/2023,21:12:11,14/06/2023 21:12,36.77,H040,
14/06/2023,21:27:11,14/06/2023 21:27,35.64,H040,
14/06/2023,21:42:11,14/06/2023 21:42,34.3,H040,
14/06/2023,21:57:12,14/06/2023 21:57,35.11,H040,
14/06/2023,22:12:12,14/06/2023 22:12,34.69,H040,
14/06/2023,22:27:13,14/06/2023 22:27,33.73,H040,
14/06/2023,22:42:14,14/06/2023 22:42,35.54,H040,
14/06/2023,22:57:14,14/06/2023 22:57,34.44,H040,
14/06/2023,23:12:15,14/06/2023 23:12,35.7,H040,
14/06/2023,23:27:14,14/06/2023 23:27,35.7,H040,
14/06/2023,23:42:14,14/06/2023 23:42,34.66,H040,
14/06/2023,23:57:14,14/06/2023 23:57,35.18,H040,
15/06/2023,00:12:14,15/06/2023 00:12,34.54,H040,
15/06/2023,00:27:15,15/06/2023 00:27,35.64,H040,
15/06/2023,00:42:14,15/06/2023 00:42,35.11,H040,
15/06/2023,00:57:15,15/06/2023 00:57,34.57,H040,
15/06/2023,01:12:16,15/06/2023 01:12,34.6,H040,
