"sample_nr","tb_mean","variable","value"
17,8.8,"1-Octadecyl (2z)-2-Butenedioate",0.338273753160732
18,9,"1-Octadecyl (2z)-2-Butenedioate",0.47998378152757
19,9.2,"1-Octadecyl (2z)-2-Butenedioate",0.620542610345491
20,9.4,"1-Octadecyl (2z)-2-Butenedioate",0.707015278654447
21,9.7,"1-Octadecyl (2z)-2-Butenedioate",0.281406478747596
22,10,"1-Octadecyl (2z)-2-Butenedioate",0.431318264917224
23,10,"1-Octadecyl (2z)-2-Butenedioate",0.645087904058317
24,9.9,"1-Octadecyl (2z)-2-Butenedioate",0.389747928697609
25,9.9,"1-Octadecyl (2z)-2-Butenedioate",0.687663342164213
26,10.1,"1-Octadecyl (2z)-2-Butenedioate",0.529679287191415
27,10.5,"1-Octadecyl (2z)-2-Butenedioate",0.173711660421787
28,11.6,"1-Octadecyl (2z)-2-Butenedioate",0.431683013756543
29,30.9,"1-Octadecyl (2z)-2-Butenedioate",-0.0337932946191764
30,34.4,"1-Octadecyl (2z)-2-Butenedioate",0.945594015546593
31,34.9,"1-Octadecyl (2z)-2-Butenedioate",0.755458044629242
32,34.5,"1-Octadecyl (2z)-2-Butenedioate",0.646492723535104
33,34.2,"1-Octadecyl (2z)-2-Butenedioate",0.361197679103695
34,34.5,"1-Octadecyl (2z)-2-Butenedioate",0.258535297095921
35,33.9,"1-Octadecyl (2z)-2-Butenedioate",0.589335610071756
36,34.1,"1-Octadecyl (2z)-2-Butenedioate",0.433181501262786
37,34.1,"1-Octadecyl (2z)-2-Butenedioate",0.597539420806563
38,34.4,"1-Octadecyl (2z)-2-Butenedioate",0.66150563997482
39,33.9,"1-Octadecyl (2z)-2-Butenedioate",0.707813521059167
40,33.7,"1-Octadecyl (2z)-2-Butenedioate",0.451926541929947
41,33.5,"1-Octadecyl (2z)-2-Butenedioate",0.190614391938411
42,33.5,"1-Octadecyl (2z)-2-Butenedioate",0.530770128131848
43,34.1,"1-Octadecyl (2z)-2-Butenedioate",0.388983078163673
44,33.9,"1-Octadecyl (2z)-2-Butenedioate",0.711609862988502
45,32.3,"1-Octadecyl (2z)-2-Butenedioate",0.533142454888018
46,28.6,"1-Octadecyl (2z)-2-Butenedioate",0.525229070609506
47,22.5,"1-Octadecyl (2z)-2-Butenedioate",0.378914168334926
48,15.6,"1-Octadecyl (2z)-2-Butenedioate",0.332695351567611
49,12.8,"1-Octadecyl (2z)-2-Butenedioate",0.659076260797347
50,12.3,"1-Octadecyl (2z)-2-Butenedioate",0.0243776701257124
51,11.5,"1-Octadecyl (2z)-2-Butenedioate",-0.212529084951685
52,11.2,"1-Octadecyl (2z)-2-Butenedioate",0.503520120681746
53,10.8,"1-Octadecyl (2z)-2-Butenedioate",0.526124509263551
54,10.4,"1-Octadecyl (2z)-2-Butenedioate",0.386923190516113
55,10.2,"1-Octadecyl (2z)-2-Butenedioate",0.448865515694898
56,10,"1-Octadecyl (2z)-2-Butenedioate",0.492164868929077
57,9.7,"1-Octadecyl (2z)-2-Butenedioate",-0.132353376619746
58,9.3,"1-Octadecyl (2z)-2-Butenedioate",-0.0656456901484973
59,9.1,"1-Octadecyl (2z)-2-Butenedioate",-0.0104937231176061
60,8.9,"1-Octadecyl (2z)-2-Butenedioate",0.256585188461701
61,8.6,"1-Octadecyl (2z)-2-Butenedioate",0.18020294328377
62,8.5,"1-Octadecyl (2z)-2-Butenedioate",0.0968234534072829
63,8.3,"1-Octadecyl (2z)-2-Butenedioate",0.268855967736495
64,8.1,"1-Octadecyl (2z)-2-Butenedioate",-1.20937181918785
65,7.9,"1-Octadecyl (2z)-2-Butenedioate",0.287270460967536
66,7.7,"1-Octadecyl (2z)-2-Butenedioate",0.431025582707599
67,7.6,"1-Octadecyl (2z)-2-Butenedioate",0.515512478061459
68,7.5,"1-Octadecyl (2z)-2-Butenedioate",0.184766844444234
69,7.5,"1-Octadecyl (2z)-2-Butenedioate",0.189401281407932
70,7.5,"1-Octadecyl (2z)-2-Butenedioate",0.147012234201016
71,7.5,"1-Octadecyl (2z)-2-Butenedioate",-0.433589375876996
72,7.7,"1-Octadecyl (2z)-2-Butenedioate",0.321487570688596
73,7.9,"1-Octadecyl (2z)-2-Butenedioate",0.0606783823542839
74,8,"1-Octadecyl (2z)-2-Butenedioate",0.262124216304024
75,8,"1-Octadecyl (2z)-2-Butenedioate",0.264282695167183
76,7.8,"1-Octadecyl (2z)-2-Butenedioate",-0.86276993059696
77,7.7,"1-Octadecyl (2z)-2-Butenedioate",0.566413639052013
78,7.6,"1-Octadecyl (2z)-2-Butenedioate",0.188517002482766
79,7.6,"1-Octadecyl (2z)-2-Butenedioate",0.255179016922533
80,7.6,"1-Octadecyl (2z)-2-Butenedioate",0.0720168883982124
81,7.6,"1-Octadecyl (2z)-2-Butenedioate",0.0609915304265143
82,15,"1-Octadecyl (2z)-2-Butenedioate",0.355355157225861
83,34.3,"1-Octadecyl (2z)-2-Butenedioate",0.581584329675322
84,34.4,"1-Octadecyl (2z)-2-Butenedioate",0.464373746082382
85,34.4,"1-Octadecyl (2z)-2-Butenedioate",0.470529335623767
86,34.4,"1-Octadecyl (2z)-2-Butenedioate",0.0438528795185425
87,34.7,"1-Octadecyl (2z)-2-Butenedioate",0.363387547789286
88,34.3,"1-Octadecyl (2z)-2-Butenedioate",-0.83806372683292
89,34.5,"1-Octadecyl (2z)-2-Butenedioate",0.490011664094269
90,34.3,"1-Octadecyl (2z)-2-Butenedioate",0.504101268827494
91,34.7,"1-Octadecyl (2z)-2-Butenedioate",0.507615956824434
92,34.7,"1-Octadecyl (2z)-2-Butenedioate",0.438225281803315
93,33.8,"1-Octadecyl (2z)-2-Butenedioate",0.241711327423013
94,33.4,"1-Octadecyl (2z)-2-Butenedioate",0.205009927267675
95,33.5,"1-Octadecyl (2z)-2-Butenedioate",0.82608445982587
96,33.3,"1-Octadecyl (2z)-2-Butenedioate",0.292855630596642
97,35,"1-Octadecyl (2z)-2-Butenedioate",0.301451053273044
98,35.7,"1-Octadecyl (2z)-2-Butenedioate",0.289860204831094
99,34.7,"1-Octadecyl (2z)-2-Butenedioate",0.596618822319015
100,34.2,"1-Octadecyl (2z)-2-Butenedioate",-1.36940909415954
1,35.2,"C8-Carnitine",0.68208698620729
2,34.7,"C8-Carnitine",0.584653838722919
3,35,"C8-Carnitine",0.660591003410532
4,30.9,"C8-Carnitine",0.516909279531087
5,24.3,"C8-Carnitine",0.347242959158955
6,18.1,"C8-Carnitine",-0.439978161753913
7,13,"C8-Carnitine",0.0876986953226156
8,10.7,"C8-Carnitine",-1.92088882570506
9,10,"C8-Carnitine",0.333728161132446
10,9.3,"C8-Carnitine",0.390309957259442
11,8.9,"C8-Carnitine",0.570422044929713
12,8.8,"C8-Carnitine",0.637909797720653
13,8.7,"C8-Carnitine",0.497305729281723
14,8.7,"C8-Carnitine",0.497821655214214
15,8.6,"C8-Carnitine",0.443585719956679
16,8.6,"C8-Carnitine",0.442787023352967
17,8.8,"C8-Carnitine",0.0358956967819329
18,9,"C8-Carnitine",-0.142265610498265
19,9.2,"C8-Carnitine",-0.0667250768682895
20,9.4,"C8-Carnitine",-0.0470601045196948
21,9.7,"C8-Carnitine",0.414191979761834
22,10,"C8-Carnitine",0.577012852238824
23,10,"C8-Carnitine",0.48621314441471
24,9.9,"C8-Carnitine",0.397002598701666
25,9.9,"C8-Carnitine",0.525020161646707
26,10.1,"C8-Carnitine",0.470279481593807
27,10.5,"C8-Carnitine",0.468970000332275
28,11.6,"C8-Carnitine",0.385330601129349
29,30.9,"C8-Carnitine",0.14587246089504
30,34.4,"C8-Carnitine",0.0413909897789976
31,34.9,"C8-Carnitine",0.188675568106759
32,34.5,"C8-Carnitine",-0.152365187090492
33,34.2,"C8-Carnitine",0.826326376375788
34,34.5,"C8-Carnitine",0.673437955472021
35,33.9,"C8-Carnitine",0.803549225037262
36,34.1,"C8-Carnitine",0.739589406610921
37,34.1,"C8-Carnitine",0.464979502952045
38,34.4,"C8-Carnitine",0.682737585313435
39,33.9,"C8-Carnitine",0.696954273592876
40,33.7,"C8-Carnitine",0.685681576664001
41,33.5,"C8-Carnitine",0.313399729008715
42,33.5,"C8-Carnitine",-0.342829871056086
43,34.1,"C8-Carnitine",0.213449768233893
44,33.9,"C8-Carnitine",0.092585079142154
45,32.3,"C8-Carnitine",0.767346213983715
46,28.6,"C8-Carnitine",0.750409971602509
47,22.5,"C8-Carnitine",0.635385741143493
48,15.6,"C8-Carnitine",0.469915762747792
49,12.8,"C8-Carnitine",0.656805603701582
50,12.3,"C8-Carnitine",0.917808845537054
51,11.5,"C8-Carnitine",0.458211301919148
52,11.2,"C8-Carnitine",0.205039427159677
53,10.8,"C8-Carnitine",0.361256038286704
54,10.4,"C8-Carnitine",-0.477388126726485
55,10.2,"C8-Carnitine",-0.00198750183159487
56,10,"C8-Carnitine",-0.0950542522282696
57,9.7,"C8-Carnitine",-0.333686747773577
58,9.3,"C8-Carnitine",-0.0893193691585442
59,9.1,"C8-Carnitine",-0.17261417426975
60,8.9,"C8-Carnitine",0.207718363950703
61,8.6,"C8-Carnitine",0.0698527227813037
62,8.5,"C8-Carnitine",0.164028894366489
63,8.3,"C8-Carnitine",0.65689972346684
64,8.1,"C8-Carnitine",-1.14678884055394
65,7.9,"C8-Carnitine",0.159907954882383
66,7.7,"C8-Carnitine",0.284016120069236
67,7.6,"C8-Carnitine",0.519980273076625
68,7.5,"C8-Carnitine",0.569592139426898
69,7.5,"C8-Carnitine",-0.29391590175457
70,7.5,"C8-Carnitine",0.00115586717207551
71,7.5,"C8-Carnitine",0.0703122843012028
72,7.7,"C8-Carnitine",0.0252272542402538
73,7.9,"C8-Carnitine",0.548911327127622
74,8,"C8-Carnitine",0.177879920788895
75,8,"C8-Carnitine",0.231962300169803
76,7.8,"C8-Carnitine",-0.830673875365981
77,7.7,"C8-Carnitine",0.370424631744
78,7.6,"C8-Carnitine",0.090822286093353
79,7.6,"C8-Carnitine",0.547850986270117
80,7.6,"C8-Carnitine",0.505786059256733
81,7.6,"C8-Carnitine",-0.252296669433411
82,15,"C8-Carnitine",0.202402006078145
83,34.3,"C8-Carnitine",0.20123776916304
84,34.4,"C8-Carnitine",0.418094533815159
85,34.4,"C8-Carnitine",0.658180919095367
86,34.4,"C8-Carnitine",0.334246076103007
87,34.7,"C8-Carnitine",0.440710709321122
88,34.3,"C8-Carnitine",-0.542813646172551
89,34.5,"C8-Carnitine",0.443712417290258
90,34.3,"C8-Carnitine",0.640292372581372
91,34.7,"C8-Carnitine",0.654868103807833
92,34.7,"C8-Carnitine",0.892696691692101
93,33.8,"C8-Carnitine",-0.351916647439132
94,33.4,"C8-Carnitine",0.184744352559126
95,33.5,"C8-Carnitine",0.406126609397154
96,33.3,"C8-Carnitine",0.300557706662549
97,35,"C8-Carnitine",0.740107123356432
98,35.7,"C8-Carnitine",0.343754782544505
99,34.7,"C8-Carnitine",0.493811722793007
100,34.2,"C8-Carnitine",-0.876153011735422
1,35.2,"L-Pyroglutamic Acid",-1.55783850015913
2,34.7,"L-Pyroglutamic Acid",0.0912217303226664
3,35,"L-Pyroglutamic Acid",-1.28535598432261
4,30.9,"L-Pyroglutamic Acid",0.0448060838453989
5,24.3,"L-Pyroglutamic Acid",0.217805393416979
6,18.1,"L-Pyroglutamic Acid",-0.0511124083581083
7,13,"L-Pyroglutamic Acid",-0.0498561393113652
8,10.7,"L-Pyroglutamic Acid",0.146896425758997
9,10,"L-Pyroglutamic Acid",-1.08451496133867
10,9.3,"L-Pyroglutamic Acid",-0.82321134346102
11,8.9,"L-Pyroglutamic Acid",-0.80821991087779
12,8.8,"L-Pyroglutamic Acid",-0.466750643380509
13,8.7,"L-Pyroglutamic Acid",-0.166067444228582
14,8.7,"L-Pyroglutamic Acid",-0.215724726654664
15,8.6,"L-Pyroglutamic Acid",-0.285758572970229
16,8.6,"L-Pyroglutamic Acid",0.070612436240037
17,8.8,"L-Pyroglutamic Acid",0.141571251648797
18,9,"L-Pyroglutamic Acid",0.389338678313982
19,9.2,"L-Pyroglutamic Acid",0.486135943858893
20,9.4,"L-Pyroglutamic Acid",0.467048655392089
21,9.7,"L-Pyroglutamic Acid",-1.82948244077094
22,10,"L-Pyroglutamic Acid",0.152243022770244
23,10,"L-Pyroglutamic Acid",-0.0807122081999619
24,9.9,"L-Pyroglutamic Acid",-0.394165391036168
25,9.9,"L-Pyroglutamic Acid",-1.29857359501407
26,10.1,"L-Pyroglutamic Acid",-0.149882272539208
27,10.5,"L-Pyroglutamic Acid",0.0313038204677673
28,11.6,"L-Pyroglutamic Acid",0.194564715129184
29,30.9,"L-Pyroglutamic Acid",0.732850898397213
30,34.4,"L-Pyroglutamic Acid",1.16197971386836
31,34.9,"L-Pyroglutamic Acid",2.09666069511311
32,34.5,"L-Pyroglutamic Acid",2.19421796939189
33,34.2,"L-Pyroglutamic Acid",-1.54080546158349
34,34.5,"L-Pyroglutamic Acid",-0.412049229242086
35,33.9,"L-Pyroglutamic Acid",-0.172171819553256
36,34.1,"L-Pyroglutamic Acid",-0.218401539745179
37,34.1,"L-Pyroglutamic Acid",0.441485763301817
38,34.4,"L-Pyroglutamic Acid",0.918231649131574
39,33.9,"L-Pyroglutamic Acid",1.37362867763163
40,33.7,"L-Pyroglutamic Acid",1.77875121475868
41,33.5,"L-Pyroglutamic Acid",1.53406662630032
42,33.5,"L-Pyroglutamic Acid",1.41902720683514
43,34.1,"L-Pyroglutamic Acid",1.46124942363924
44,33.9,"L-Pyroglutamic Acid",2.11174658952158
45,32.3,"L-Pyroglutamic Acid",-0.88671992315184
46,28.6,"L-Pyroglutamic Acid",-0.978499069503637
47,22.5,"L-Pyroglutamic Acid",-1.00302526977038
48,15.6,"L-Pyroglutamic Acid",0.271620083143506
49,12.8,"L-Pyroglutamic Acid",0.537659304555894
50,12.3,"L-Pyroglutamic Acid",0.854433597581759
51,11.5,"L-Pyroglutamic Acid",1.08534806521696
52,11.2,"L-Pyroglutamic Acid",1.45197066290211
53,10.8,"L-Pyroglutamic Acid",0.961714595561291
54,10.4,"L-Pyroglutamic Acid",0.431487114020777
55,10.2,"L-Pyroglutamic Acid",1.66687958116812
56,10,"L-Pyroglutamic Acid",0.971569082939874
57,9.7,"L-Pyroglutamic Acid",-0.910928752107024
58,9.3,"L-Pyroglutamic Acid",-0.444939260488469
59,9.1,"L-Pyroglutamic Acid",-0.196214255833136
60,8.9,"L-Pyroglutamic Acid",-0.813124057490956
61,8.6,"L-Pyroglutamic Acid",-0.198761880145825
62,8.5,"L-Pyroglutamic Acid",-0.285573673526442
63,8.3,"L-Pyroglutamic Acid",-0.0219297355760153
64,8.1,"L-Pyroglutamic Acid",-0.150640302663768
65,7.9,"L-Pyroglutamic Acid",-0.0453633791141619
66,7.7,"L-Pyroglutamic Acid",-0.171115047517806
67,7.6,"L-Pyroglutamic Acid",-0.0737143637636867
68,7.5,"L-Pyroglutamic Acid",-0.0185555058863671
69,7.5,"L-Pyroglutamic Acid",-0.313011199483865
70,7.5,"L-Pyroglutamic Acid",-0.750733676767728
71,7.5,"L-Pyroglutamic Acid",-0.395487221705257
72,7.7,"L-Pyroglutamic Acid",-0.495332947355436
73,7.9,"L-Pyroglutamic Acid",-0.230213617311226
74,8,"L-Pyroglutamic Acid",-0.218104484590647
75,8,"L-Pyroglutamic Acid",0.814677727901764
76,7.8,"L-Pyroglutamic Acid",0.175450402699346
77,7.7,"L-Pyroglutamic Acid",0.186828706669082
78,7.6,"L-Pyroglutamic Acid",0.252048376781772
79,7.6,"L-Pyroglutamic Acid",0.318181590516091
80,7.6,"L-Pyroglutamic Acid",0.462793261291117
81,7.6,"L-Pyroglutamic Acid",-0.310974803345146
82,15,"L-Pyroglutamic Acid",0.531872452838842
83,34.3,"L-Pyroglutamic Acid",1.26123008128966
84,34.4,"L-Pyroglutamic Acid",0.441887433338704
85,34.4,"L-Pyroglutamic Acid",0.898551256612049
86,34.4,"L-Pyroglutamic Acid",0.788712283036166
87,34.7,"L-Pyroglutamic Acid",-0.139276780048271
88,34.3,"L-Pyroglutamic Acid",1.30268297444789
89,34.5,"L-Pyroglutamic Acid",0.497557759436644
90,34.3,"L-Pyroglutamic Acid",0.818124136185084
91,34.7,"L-Pyroglutamic Acid",0.203216387693096
92,34.7,"L-Pyroglutamic Acid",0.879381191311658
93,33.8,"L-Pyroglutamic Acid",-0.443667540492841
94,33.4,"L-Pyroglutamic Acid",-0.847375401911597
95,33.5,"L-Pyroglutamic Acid",0.609281717475394
96,33.3,"L-Pyroglutamic Acid",-0.38469215322149
97,35,"L-Pyroglutamic Acid",-0.917173941530468
98,35.7,"L-Pyroglutamic Acid",0.383895950161375
99,34.7,"L-Pyroglutamic Acid",-0.0400597499313831
100,34.2,"L-Pyroglutamic Acid",0.985628483148801
1,35.2,"2-Acetylcyclohexanone",-0.104369684668839
2,34.7,"2-Acetylcyclohexanone",1.0897409414619
3,35,"2-Acetylcyclohexanone",-0.833476355353802
4,30.9,"2-Acetylcyclohexanone",0.95242515245225
5,24.3,"2-Acetylcyclohexanone",0.23153059532114
6,18.1,"2-Acetylcyclohexanone",-0.0557543420632414
7,13,"2-Acetylcyclohexanone",-0.525737890639052
8,10.7,"2-Acetylcyclohexanone",-1.54857767518196
9,10,"2-Acetylcyclohexanone",-0.200471634666573
10,9.3,"2-Acetylcyclohexanone",-0.0368797358427894
11,8.9,"2-Acetylcyclohexanone",-0.255701164132534
12,8.8,"2-Acetylcyclohexanone",0.662521018830642
13,8.7,"2-Acetylcyclohexanone",-0.266732171666143
14,8.7,"2-Acetylcyclohexanone",0.0305877610642544
15,8.6,"2-Acetylcyclohexanone",0.575705293019386
16,8.6,"2-Acetylcyclohexanone",0.397659359393471
17,8.8,"2-Acetylcyclohexanone",-0.19300711305
18,9,"2-Acetylcyclohexanone",0.383139456999884
19,9.2,"2-Acetylcyclohexanone",-0.111046008766706
20,9.4,"2-Acetylcyclohexanone",0.526213244096594
21,9.7,"2-Acetylcyclohexanone",-0.294864851944254
22,10,"2-Acetylcyclohexanone",0.676707246311378
23,10,"2-Acetylcyclohexanone",0.550577659341987
24,9.9,"2-Acetylcyclohexanone",0.483207035054873
25,9.9,"2-Acetylcyclohexanone",0.984522280502389
26,10.1,"2-Acetylcyclohexanone",0.380275648080129
27,10.5,"2-Acetylcyclohexanone",0.516694905795975
28,11.6,"2-Acetylcyclohexanone",0.169309119266744
29,30.9,"2-Acetylcyclohexanone",0.605192592660632
30,34.4,"2-Acetylcyclohexanone",1.38073881862261
31,34.9,"2-Acetylcyclohexanone",1.12955867801305
32,34.5,"2-Acetylcyclohexanone",0.378119909925014
33,34.2,"2-Acetylcyclohexanone",0.647774856459471
34,34.5,"2-Acetylcyclohexanone",0.746713137618584
35,33.9,"2-Acetylcyclohexanone",1.02038008212563
36,34.1,"2-Acetylcyclohexanone",-0.248987979692618
37,34.1,"2-Acetylcyclohexanone",1.15375783699094
38,34.4,"2-Acetylcyclohexanone",-0.928436460213119
39,33.9,"2-Acetylcyclohexanone",0.868953354817778
40,33.7,"2-Acetylcyclohexanone",-1.34915180513541
41,33.5,"2-Acetylcyclohexanone",-1.41344114889257
42,33.5,"2-Acetylcyclohexanone",-1.316362790356
43,34.1,"2-Acetylcyclohexanone",0.258401356187237
44,33.9,"2-Acetylcyclohexanone",1.13226000384269
45,32.3,"2-Acetylcyclohexanone",0.857602486032464
46,28.6,"2-Acetylcyclohexanone",1.39978106484212
47,22.5,"2-Acetylcyclohexanone",0.85492677697773
48,15.6,"2-Acetylcyclohexanone",0.63430462126225
49,12.8,"2-Acetylcyclohexanone",-0.0800142461297353
50,12.3,"2-Acetylcyclohexanone",-0.068970662473321
51,11.5,"2-Acetylcyclohexanone",-0.0688645835913749
52,11.2,"2-Acetylcyclohexanone",-0.230083743841071
53,10.8,"2-Acetylcyclohexanone",-0.0104255378262564
54,10.4,"2-Acetylcyclohexanone",0.263941825545648
55,10.2,"2-Acetylcyclohexanone",0.696721351100908
56,10,"2-Acetylcyclohexanone",-0.0293284557641844
57,9.7,"2-Acetylcyclohexanone",-0.286765642534511
58,9.3,"2-Acetylcyclohexanone",-0.511703182602959
59,9.1,"2-Acetylcyclohexanone",0.204938776978632
60,8.9,"2-Acetylcyclohexanone",0.255301821673725
61,8.6,"2-Acetylcyclohexanone",-0.0494382503848756
62,8.5,"2-Acetylcyclohexanone",0.207166715280165
63,8.3,"2-Acetylcyclohexanone",-0.528295843682104
64,8.1,"2-Acetylcyclohexanone",-1.08045204503489
65,7.9,"2-Acetylcyclohexanone",-0.130208944805496
66,7.7,"2-Acetylcyclohexanone",0.572708056699997
67,7.6,"2-Acetylcyclohexanone",0.794010744863986
68,7.5,"2-Acetylcyclohexanone",0.309657696321976
69,7.5,"2-Acetylcyclohexanone",0.45459339977592
70,7.5,"2-Acetylcyclohexanone",-0.19911284380673
71,7.5,"2-Acetylcyclohexanone",0.0793964291397452
72,7.7,"2-Acetylcyclohexanone",-0.532138037490375
73,7.9,"2-Acetylcyclohexanone",0.263342984992248
74,8,"2-Acetylcyclohexanone",0.163320919665168
75,8,"2-Acetylcyclohexanone",-0.0739760808829877
76,7.8,"2-Acetylcyclohexanone",-0.923680299478825
77,7.7,"2-Acetylcyclohexanone",1.04335914904409
78,7.6,"2-Acetylcyclohexanone",0.0790991654854694
79,7.6,"2-Acetylcyclohexanone",0.37140010492317
80,7.6,"2-Acetylcyclohexanone",0.664037937602346
81,7.6,"2-Acetylcyclohexanone",-0.12618645731851
82,15,"2-Acetylcyclohexanone",0.335622377811487
83,34.3,"2-Acetylcyclohexanone",1.42819827140827
84,34.4,"2-Acetylcyclohexanone",0.334409828599886
85,34.4,"2-Acetylcyclohexanone",0.241279221083008
86,34.4,"2-Acetylcyclohexanone",1.58192229667399
87,34.7,"2-Acetylcyclohexanone",0.898600023024232
88,34.3,"2-Acetylcyclohexanone",-1.10463015445295
89,34.5,"2-Acetylcyclohexanone",0.768160324209244
90,34.3,"2-Acetylcyclohexanone",1.32389430305087
91,34.7,"2-Acetylcyclohexanone",0.737840276126394
92,34.7,"2-Acetylcyclohexanone",0.401772073673253
93,33.8,"2-Acetylcyclohexanone",0.766477872293987
94,33.4,"2-Acetylcyclohexanone",0.571117793360106
95,33.5,"2-Acetylcyclohexanone",1.11508074461377
96,33.3,"2-Acetylcyclohexanone",-0.0436890972255991
97,35,"2-Acetylcyclohexanone",0.418072130081189
98,35.7,"2-Acetylcyclohexanone",0.246139124826646
99,34.7,"2-Acetylcyclohexanone",1.36547556340974
100,34.2,"2-Acetylcyclohexanone",-0.94505306221008
1,35.2,"6-Methyl-2-Pyridinemethanol",0.030503584360834
2,34.7,"6-Methyl-2-Pyridinemethanol",0.867152279967336
3,35,"6-Methyl-2-Pyridinemethanol",0.256634728428676
4,30.9,"6-Methyl-2-Pyridinemethanol",0.80841942170287
5,24.3,"6-Methyl-2-Pyridinemethanol",0.680048085006441
6,18.1,"6-Methyl-2-Pyridinemethanol",1.26873570545564
7,13,"6-Methyl-2-Pyridinemethanol",0.712972689700294
8,10.7,"6-Methyl-2-Pyridinemethanol",-2.1266326219405
9,10,"6-Methyl-2-Pyridinemethanol",-0.346685099974884
10,9.3,"6-Methyl-2-Pyridinemethanol",-0.210729569600696
11,8.9,"6-Methyl-2-Pyridinemethanol",0.0521099953072836
12,8.8,"6-Methyl-2-Pyridinemethanol",0.206174381502797
13,8.7,"6-Methyl-2-Pyridinemethanol",0.925364073126467
14,8.7,"6-Methyl-2-Pyridinemethanol",0.88286733491633
15,8.6,"6-Methyl-2-Pyridinemethanol",0.847856484348496
16,8.6,"6-Methyl-2-Pyridinemethanol",0.867757582628774
17,8.8,"6-Methyl-2-Pyridinemethanol",0.561401500101746
18,9,"6-Methyl-2-Pyridinemethanol",0.943399059463651
19,9.2,"6-Methyl-2-Pyridinemethanol",1.18485815437449
20,9.4,"6-Methyl-2-Pyridinemethanol",0.353077746105942
21,9.7,"6-Methyl-2-Pyridinemethanol",-0.0785203757842263
22,10,"6-Methyl-2-Pyridinemethanol",0.416857434768207
23,10,"6-Methyl-2-Pyridinemethanol",1.28460070777117
24,9.9,"6-Methyl-2-Pyridinemethanol",0.110354813467511
25,9.9,"6-Methyl-2-Pyridinemethanol",0.338243980055906
26,10.1,"6-Methyl-2-Pyridinemethanol",0.102634081754259
27,10.5,"6-Methyl-2-Pyridinemethanol",0.878123326645145
28,11.6,"6-Methyl-2-Pyridinemethanol",0.305113837153777
29,30.9,"6-Methyl-2-Pyridinemethanol",-0.158418360035263
30,34.4,"6-Methyl-2-Pyridinemethanol",-0.238829752312987
31,34.9,"6-Methyl-2-Pyridinemethanol",0.992262500114808
32,34.5,"6-Methyl-2-Pyridinemethanol",-0.0707522480132352
33,34.2,"6-Methyl-2-Pyridinemethanol",-0.0668225674071714
34,34.5,"6-Methyl-2-Pyridinemethanol",0.0862740778489913
35,33.9,"6-Methyl-2-Pyridinemethanol",0.171765264482477
36,34.1,"6-Methyl-2-Pyridinemethanol",-0.264051693971602
37,34.1,"6-Methyl-2-Pyridinemethanol",0.217514983363009
38,34.4,"6-Methyl-2-Pyridinemethanol",-0.0855426858893508
39,33.9,"6-Methyl-2-Pyridinemethanol",0.427997337746837
40,33.7,"6-Methyl-2-Pyridinemethanol",0.738932440207281
41,33.5,"6-Methyl-2-Pyridinemethanol",-0.298620722884967
42,33.5,"6-Methyl-2-Pyridinemethanol",0.0871438907452443
43,34.1,"6-Methyl-2-Pyridinemethanol",0.0835352042305706
44,33.9,"6-Methyl-2-Pyridinemethanol",0.126217386025503
45,32.3,"6-Methyl-2-Pyridinemethanol",-0.284867974748975
46,28.6,"6-Methyl-2-Pyridinemethanol",0.0570681009268882
47,22.5,"6-Methyl-2-Pyridinemethanol",-0.165338782301567
48,15.6,"6-Methyl-2-Pyridinemethanol",0.834688866763972
49,12.8,"6-Methyl-2-Pyridinemethanol",0.542516368784035
50,12.3,"6-Methyl-2-Pyridinemethanol",1.37168443620413
51,11.5,"6-Methyl-2-Pyridinemethanol",0.996922964127212
52,11.2,"6-Methyl-2-Pyridinemethanol",1.40022802532251
53,10.8,"6-Methyl-2-Pyridinemethanol",0.748213716877635
54,10.4,"6-Methyl-2-Pyridinemethanol",0.30232229454659
55,10.2,"6-Methyl-2-Pyridinemethanol",0.0664916353384877
56,10,"6-Methyl-2-Pyridinemethanol",0.379900129909532
57,9.7,"6-Methyl-2-Pyridinemethanol",-0.233733821555408
58,9.3,"6-Methyl-2-Pyridinemethanol",0.64328481894814
59,9.1,"6-Methyl-2-Pyridinemethanol",0.073045210632664
60,8.9,"6-Methyl-2-Pyridinemethanol",0.366518190786531
61,8.6,"6-Methyl-2-Pyridinemethanol",0.24230649462952
62,8.5,"6-Methyl-2-Pyridinemethanol",0.663553210422163
63,8.3,"6-Methyl-2-Pyridinemethanol",0.904197889087321
64,8.1,"6-Methyl-2-Pyridinemethanol",-1.07813766046818
65,7.9,"6-Methyl-2-Pyridinemethanol",1.18589886461076
66,7.7,"6-Methyl-2-Pyridinemethanol",0.411806052880844
67,7.6,"6-Methyl-2-Pyridinemethanol",0.627779082178748
68,7.5,"6-Methyl-2-Pyridinemethanol",0.3926769252865
69,7.5,"6-Methyl-2-Pyridinemethanol",0.0172683975911748
70,7.5,"6-Methyl-2-Pyridinemethanol",0.915383955587891
71,7.5,"6-Methyl-2-Pyridinemethanol",0.215161224979058
72,7.7,"6-Methyl-2-Pyridinemethanol",0.188608876941217
73,7.9,"6-Methyl-2-Pyridinemethanol",-0.2016802599196
74,8,"6-Methyl-2-Pyridinemethanol",0.038440566533536
75,8,"6-Methyl-2-Pyridinemethanol",0.234815055362321
76,7.8,"6-Methyl-2-Pyridinemethanol",-0.553966279189818
