"","tag","Metabolite","Max_Correlation","mean_top5","min_top5","Lag","ci_lower","ci_upper","significant","Phase_deg","Phase_rad","Timing","Amplitude"
"224","F","249.94296/0.852",0.56353280459751,0.52395431094062,0.485852624005619,1,-0.276358291257047,0.276850511339771,TRUE,6.92307692307692,0.120830486676531,"Synchronous",2.01549187395419
"225","F","259.14207/4.228",0.563372219070363,0.553109018215923,0.535235130428492,24,-0.276106650768028,0.276296664604563,TRUE,166.153846153846,2.89993168023673,"After Tb",1.83340116759575
"226","F","363.22594/5.139",0.563322461910538,0.519002810464964,0.474788219532887,1,-0.26988181699752,0.274221757440501,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.61748372705923
"227","E","280.16518/6.546",0.56327345187824,0.540013973254732,0.515745681757149,0,-0.270845022939605,0.273387866262467,TRUE,0,0,"Synchronous",1.36879412546917
"228","F","Dibutyl Adipate",0.56327345187824,0.540013973254732,0.515745681757149,0,-0.270845022939605,0.273387866262467,TRUE,0,0,"Synchronous",1.3668475791704
"229","F","287.17334/4.34",0.563231721638499,0.561014706823702,0.558441112062138,22,-0.272588790063404,0.279513928149709,TRUE,152.307692307692,2.65827070688367,"After Tb",1.30990312202614
"230","F","265.15268/5.399",0.563081364081871,0.543354265156918,0.51002357829316,0,-0.273587006594704,0.276363888453342,TRUE,0,0,"Synchronous",1.79766657085345
"231","F","273.93492/0.873",0.561757264857478,0.536827720782938,0.508525521090653,1,-0.279831592445482,0.274411040590118,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.38095585924501
"232","F","543.88768/0.872",0.561590228017824,0.511860512377854,0.450468634210675,1,-0.278104577593086,0.285342387350893,TRUE,6.92307692307692,0.120830486676531,"Synchronous",2.01716966758512
"233","F","221.88143/1.108",0.561536688383782,0.548735615230155,0.530717181497635,22,-0.27510882643408,0.274957589524661,TRUE,152.307692307692,2.65827070688367,"After Tb",1.75821419140706
"234","F","298.08199/4.589",0.560392757545711,0.546453598280629,0.531912402228605,25,-0.27745788797182,0.280647559229136,TRUE,173.076923076923,3.02076216691326,"After Tb",1.50811787593819
